package_being_analyzed,package,fun_name,fun_id,trace_hash,type_hash,dispatch,count,arg_t_r,arg_c_r,arg_a_r,arg_t0,arg_c0,arg_a0,arg_t1,arg_c1,arg_a1,arg_t2,arg_c2,arg_a2,arg_t3,arg_c3,arg_a3,arg_t4,arg_c4,arg_a4,arg_t5,arg_c5,arg_a5,arg_t6,arg_c6,arg_a6,arg_t7,arg_c7,arg_a7,arg_t8,arg_c8,arg_a8,arg_t9,arg_c9,arg_a9,arg_t10,arg_c10,arg_a10,arg_t11,arg_c11,arg_a11,arg_t12,arg_c12,arg_a12,arg_t13,arg_c13,arg_a13,arg_t14,arg_c14,arg_a14,arg_t15,arg_c15,arg_a15,arg_t16,arg_c16,arg_a16,arg_t17,arg_c17,arg_a17,arg_t18,arg_c18,arg_a18,arg_t19,arg_c19,arg_a19
anapuce,base,<-,<-,11960391818727854e3,13099622583015637e3,None,388,double[100]@NA-free,{},{names},symbol,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,if,if,1824238854339444200,7054804762710632e3,None,5,character[20]@NA-free,{},{},LANGSXP,{},{},LANGSXP,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,{,{,6226707872375736e3,8201261294153095e3,None,4,character[20]@NA-free,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,[[.data.frame,N+xwa46kSuvWPIEKXkGfVA==,6113402893173877e3,6070751945517508e3,S3,2,integer[100]@NA-free,{factor},{levels-class},data.frame[24-1],{data.frame},{names-class-row.names},integer[1]@NA-free,{},{},logical[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,!,!,1473632672273656e4,1796180218506575e4,None,2,logical[20]@NA-free,{},{},logical[20]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,[[,[[,10371036605224931e3,12590033962266487e3,None,1,integer[96]@NA-free,{},{},symbol,{},{},double[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,{,{,12854168643552584e3,1567866347700223e4,None,2,character[3]@NA-free,{},{names},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,Ops.numeric_version,W+egV8EDPWaD#ZFJOj10HQ==,11002406517834793e3,9693921078082314e3,S3,1,logical[1]@NA-free,{},{},list<integer>[1]@NULL-free,{R_system_version-package_version-numeric_version},{class},list<integer>[1]@NULL-free,{R_system_version-package_version-numeric_version},{class},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,<-,<-,7280809360778876e3,5060514830783478e3,None,2,logical[20]@NA-free,{},{},symbol,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,<-,<-,11415327721785258e3,9510919242274062e3,None,396,list<any>[100],{},{},symbol,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,$,$,1596264737514081e4,696298953872300800,None,1,list<any>[3]@NULL-free,{},{names},symbol,{},{},symbol,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,[[,[[,16821584789934238e3,13672682367424477e3,None,2,logical[20]@NA-free,{},{},symbol,{},{},integer[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,{,{,5855597903978285e3,15118388358543469e3,None,1,list<double>[8]@NULL-free,{},{names},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,is.numeric,is.numeric,1157730787537961200,13236846578555759e3,None,4,logical[1]@NA-free,{},{},logical[20]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,is.vector,mfNRpgdHV5oPlmKthsYUXA==,15286818694665169e3,6930279618242164e3,None,6,logical[1]@NA-free,{},{},list<logical>[1]@NULL-free,{},{},character[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,is.object,is.object,8048662373453728e3,3426789204575536e3,None,6,logical[1]@NA-free,{},{},list<logical>[1]@NULL-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,structure,GTda0B+nTwasCbcZTt0+5g==,3790204608222352400,12271826180921002e3,None,3,data.frame[1-1],{data.frame},{row.names-class},list<double>[1]@NULL-free,{},{},character[96]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,[[,[[,7541689294651899e3,16881562976567284e3,None,4,logical[20]@NA-free,{},{},symbol,{},{},symbol,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,FUN,is.object,17846330031027235e3,13236846578555759e3,None,2,logical[1]@NA-free,{},{},logical[20]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,.Internal,.Internal,212665617664730560,8179400711065045e3,None,1,double[4-1],{},{dim-dimnames},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,inherits,X6EUr54afzmW+qoxresfbA==,17314434518763831e3,790617932030863100,None,2,logical[1]@NA-free,{},{},logical[20]@NA-free,{},{},character[1]@NA-free,{},{},logical[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,oldClass,oldClass,3897313848712751e3,14496321667232334e3,None,2,character[1]@NA-free,{},{},integer[96]@NA-free,{factor},{levels-class},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,proc.time,proc.time,1552072928980244e3,6137192122047074e3,None,10,double[5]@NA-free,{proc_time},{names-class},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,<-,<-,1091474109313883e4,13097525444303258e3,None,1,character[2]@NA-free,{},{},symbol,{},{},symbol,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,FUN,HaFpyxSGii5pGEwx1xnigA==,1577818274906872e4,13236846578555759e3,None,2,logical[1]@NA-free,{},{},logical[20]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,is.character,is.character,5842647577294885e3,5678460371234985e3,None,1,logical[1]@NA-free,{},{},character[1-13],{},{dim},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,list,list,1047578537653038200,5893288122462756e3,None,4,list<double>[1]@NULL-free,{},{},double[96]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,.Internal,.Internal,9618816935345834e3,14371745020946553e3,None,59,integer[20]@NA-free,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,length,length,3061593520192243700,9870601569678658e3,None,44,integer[1]@NA-free,{},{},double[96]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,c,c,3491958373521582e3,8300475757045531e3,None,1,list<character>[2]@NULL-free,{},{names},list<character>[1]@NULL-free,{},{names},list<character>[1]@NULL-free,{},{names},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,<-,<-,16227029352458476e3,11994199430483243e3,None,252,integer[20]@NA-free,{},{},symbol,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,.Internal,.Internal,15914087265288102e3,110729659513752e5,None,22,double[2]@NA-free,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,is.vector,mfNRpgdHV5oPlmKthsYUXA==,11444998177317282e3,1.5605015189064321e+19,None,3,logical[1]@NA-free,{},{},list<any>[20]@NULL-free,{},{names},character[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,[,[,2332465859839238e3,8399198075633112e3,None,2,character[20]@NA-free,{},{},symbol,{},{},symbol,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,list,list,1768400164137772800,1223645971056243e3,None,1,list<list>[1]@NULL-free,{},{},list<character>[2]@NULL-free,{simple.list},{names-class},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,<-,<-,1294572980402772e4,68486696006059e5,None,2,character[20]@NA-free,{},{},LANGSXP,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,make.names,p4s5x4EMfQd+08D3hxCU8w==,11255619026826529e3,1287441151137001e3,None,2,character[20]@NA-free,{},{},character[20]@NA-free,{},{},logical[1]@NA-free,{},{},logical[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,names<-,names<-,9465312766115437e3,16000109653860612e3,None,2,list<any>[20]@NULL-free,{},{names},list<any>[20]@NULL-free,{},{names},character[20]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,%in%,q0n+#PaBrDIXfT3j+RIDAg==,8088984844786425e3,1327514383834525e4,None,1,logical[1]@NA-free,{},{},character[1]@NA-free,{},{},character[3]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,<-,<-,12703177916697453e3,9435233657080736e3,None,2,character[20]@NA-free,{},{},LANGSXP,{},{},symbol,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,class<-,class<-,5652785123619624e3,15592988754230946e3,None,2,data.frame[20-1],{data.frame},{names-class},data.frame[20-1],{data.frame},{names-class},character[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,inherits,X6EUr54afzmW+qoxresfbA==,1161715322440731e4,14133488773920483e3,None,2,logical[1]@NA-free,{},{},data.frame[20-1],{data.frame},{names-class},character[1]@NA-free,{},{},logical[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,.Internal,.Internal,14541807867447394e3,15059887474917526e3,None,2,double[1-2],{},{dim-dimnames},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,attr,attr,1773590871732103e4,12409915891566146e3,None,2,NULL,{},{},data.frame[20-1],{data.frame},{names-class},character[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,vapply,SMU5ppo3x45JmJurSodpFA==,13243419653411385e3,3765105781963846700,None,4,character[1]@NA-free,{},{},pairlist,{},{},builtin@fn-id;as.character,{},{},character[1]@NA-free,{},{},missing,{},{},logical[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,.rowNamesDF<-,c7s87GK25mzhAZYVcNt50w==,9545700713688494e3,348840190290735800,None,1,data.frame[20-1],{data.frame},{names-class-row.names},data.frame[20-1],{data.frame},{names-class},logical[1]@missing@NA-free,{},{},integer[100]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,data.frame,hOlKDygVXmaCJU+pA5PHnA==,10086583178476628e3,11260170894163968e3,None,2,data.frame[20-1],{data.frame},{names-class-row.names},data.frame[13-1],{data.frame},{names-row.names-class},NULL,{},{},logical[1]@NA-free,{},{},logical[1]@NA-free,{},{},logical[1]@NA-free,{},{},LANGSXP@missing,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,path.expand,FhUcdLyyzD+tlINTRN6thw==,10219867597155383e3,607677516065209e4,None,1,character[19]@NA-free,{},{},character[19]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,:,:,17878340697567126e3,2094569265754165800,None,7,integer[2]@NA-free,{},{},double[1]@NA-free,{},{},integer[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,{,{,17847468526243924e3,4770293238555013e3,None,1,character[2]@NA-free,{},{names},LANGSXP,{},{},LANGSXP,{},{},LANGSXP,{},{},LANGSXP,{},{},symbol,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,is.atomic,is.atomic,10941194696689893e3,479409436840141500,None,3,logical[1]@NA-free,{},{},integer[2]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,if,if,13021153962042739e3,18132470023677202e3,None,109,NULL,{},{},LANGSXP,{},{},LANGSXP,{},{},NULL,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,mget,ttpmFIJ#VALIqowbQQ#MZg==,17184130445118155e3,10357358331490466e3,None,1,list<character>[14]@NULL-free,{},{names},character[14]@NA-free,{},{names},environment,{},{},character[1]@NA-free,{},{},missing,{},{},logical[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,if,if,15446109151889371e3,1520190369467311e4,None,3,integer[2-1],{},{dim},LANGSXP,{},{},symbol,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,{,{,1006288335539094e4,9009701927719283e3,None,3,integer[2-1],{},{dim},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
